AK.CHN/bp0.01_0.02/AK.CHN_TA.Q19K_BHZ.P2.CORR.T1T2.SAC -0.300 1 RL 30.40 369.40 f1 1.41 0.91 8.4
AK.CHN/bp0.01_0.02/AK.CHN_TA.Q20K_BHZ.P2.CORR.T1T2.SAC 0.100 1 RL 36.24 375.24 f1 1.33 0.94 8.7
AK.CHN/bp0.01_0.02/AK.CHN_XO.EP15_BHZ.P2.CORR.T1T2.SAC -1.000 1 RL 20.06 359.06 f1 1.78 0.78 6.0
AK.CHN/bp0.01_0.02/AK.CHN_XO.ET17_BHZ.P2.CORR.T1T2.SAC -1.300 1 RL 3.84 343.84 f1 1.65 0.92 8.5
AK.CHN/bp0.01_0.02/AK.CHN_XO.ET19_BHZ.P2.CORR.T1T2.SAC 0.500 1 RL 4.22 344.22 f1 1.82 0.97 9.5
AK.CHN/bp0.01_0.02/AK.CHN_XO.KD00_BHZ.P2.CORR.T1T2.SAC -7.400 1 RL 18.83 357.83 f1 1.81 0.94 5.4
AK.CHN/bp0.01_0.02/AK.CHN_XO.KD01_BHZ.P2.CORR.T1T2.SAC -4.100 1 RL 21.50 360.50 f1 1.57 0.93 9.3
AK.CHN/bp0.01_0.02/AK.CHN_XO.KD02_BHZ.P2.CORR.T1T2.SAC -2.600 1 RL 22.13 361.13 f1 1.77 0.92 7.4
AK.CHN/bp0.01_0.02/AK.CHN_XO.KD04_BHZ.P2.CORR.T1T2.SAC -3.800 1 RL 12.49 351.49 f1 1.71 0.94 6.8
AK.CHN/bp0.01_0.02/AK.CHN_XO.KD05_BHZ.P2.CORR.T1T2.SAC -0.600 1 RL 14.36 353.36 f1 1.80 0.74 6.3
AK.CHN/bp0.01_0.02/AK.CHN_XO.KS11_BHZ.P2.CORR.T1T2.SAC -2.000 1 RL 7.54 346.54 f1 1.75 0.86 7.1
AK.CHN/bp0.01_0.02/AK.CHN_XO.KT06_BHZ.P2.CORR.T1T2.SAC 4.700 1 RL 3.83 343.83 f1 1.84 0.85 6.7
AK.CHN/bp0.01_0.02/AK.CHN_XO.KT08_BHZ.P2.CORR.T1T2.SAC -0.700 1 RL 2.62 342.62 f1 1.52 0.91 8.0
AK.CHN/bp0.01_0.02/AK.CHN_XO.KT09_BHZ.P2.CORR.T1T2.SAC 0.400 1 RL 1.45 341.45 f1 1.52 0.92 8.7
AK.CHN/bp0.01_0.02/AK.CHN_XO.KT10_BHZ.P2.CORR.T1T2.SAC 1.100 1 RL 2.19 342.19 f1 2.71 0.82 5.5
AK.CHN/bp0.01_0.02/AK.CHN_XO.WD48_BHZ.P2.CORR.T1T2.SAC 1.800 1 RL 19.29 358.29 f1 1.89 0.92 8.3
AK.CHN/bp0.01_0.02/AK.CHN_XO.WD49_BHZ.P2.CORR.T1T2.SAC 0.900 1 RL 11.86 350.86 f1 1.72 0.93 7.5
AK.CHN/bp0.01_0.02/AK.CHN_XO.WD50_BHZ.P2.CORR.T1T2.SAC 0.400 1 RL 3.09 343.09 f1 1.97 0.82 7.9
AK.CNP/bp0.01_0.02/AK.CNP_AT.CHGN_BHZ.P2.CORR.T1T2.SAC 0.100 1 RL 24.59 363.59 f1 1.48 0.85 6.1
